title;label
Awakening from the Living Dream;1
Trump, in series of scathing personal attacks, questions Clinton’s mental health;0
Solar Winds Spur Geomagnetic Storm That May Affect Power;1
Yemen's president, cabinet resign amid rebel standoff;0
Hillary Torches the Bern in NY Blowout;0
Trump’s unraveling Republican Party: How we reached this point;0
ObamaCare's future: 11 ways the health care law could be dismantled in 2015;0
CBD-Infused Cannabis Milk Soothes Anxiety And Is Hitting Stores Soon;1
Motive elusive in deadly San Bernardino rampage as FBI takes over probe;0
Orrin Hatch explains friendship with Muhammad Ali;0
What Is Operation Bluebeam? Will It Derail the Election?;1
MSNBC Makes Huge Mistake After Trying To Catch Black Family Calling Trump Racist;1
Freedom Center Urges College Presidents to End Aid to Campus Supporters of Terror;1
Could Trump switch gears? The line of attack against Hillary that could hurt her path to the White House;0
How Republicans saved Hillary Clinton. Again.;0
The best evidence yet that Republicans won't do anything on immigration in 2015;0
Axelrod: Can Ailes tame Trump?;0
How Hillary Clinton’s presidential campaign machine will kick into gear;0
Comment on 500 Year Old Map Was Discovered That Shatters The “Official” History Of The Planet by 500 Year Old Map Discovered Shatters The Official History Of The Human Race;1
Why are celebs staying silent about politics? Esquire editor answers own question by naming and shaming;1
YOUTUBE BANS ‘CLINTON’S BLACK SON’;1
French Jews urged to rally over UNESCO resolutions;1
Iranian troops prepare to aid Russia with Syrian ground assault, officials say;0
Comment on NOT GUILTY: Oregon Standoff Leaders Acquitted for Malheur Wildlife Refuge Takeover by Richard Johnson;1
US lifts Vietnam arms embargo in move to counter China;0
How The Elites Are Using “Divide And Rule” To Control Us;1
John Boehner says House Republicans have a difference in ‘tactics.’ That’s not entirely true.;0
Could RNC delegates be bought? Legally, maybe;0
Exploding E-Cigarette Engulfs Man in Flames on CCTV Footage;1
Mike Pence won the debate by throwing Donald Trump under the bus;0
Syrian War Report – November 2, 2016: ISIS and Al-Nusra Attempt to Cut Off Govt Supply Line to Aleppo;1
Bush Admin Just Got Involved In FBI’s Probe Into Clinton’s Emails And It’s Game Changing (IMAGE) – New Century Times;1
Obama should act with restraint on court: Jonathan Turley;0
AP Interview: Santorum Undecided About 2016 Bid;0
House GOP obsessed with Boehner's future;0
The Oil-Gas War Over Syria, in Maps;1
Trump, Bush, Fiorina: Three questions, three answers at second GOP debate;0
Senate votes to block 'sanctuary cities' bill after tense debate on floor;0
Comment on Congress: Attorney General Lynch ‘Pleads Fifth’ on Secret Iran ‘Ransom’ Payments by marlene;1
Angry right’s secret playbook: How it uses a good story to peddle an agenda America hates;0
6 Natural Herbs To Prevent Mental Disorders;1
The Retirement Nightmare: “There Will Be Life Altering Ramifications For Those Who Can’t Or Won’t Adapt To New Realities”;1
After S.C. police shooting, a radically different response (+video);0
The Danger of Germany’s Current Account Surpluses;1
Gary Johnson picks up his first congressional backer;0
UK Doctors Create List of Procedures You Don’t Need;1
For Trump, turning this around won't be easy;0
Senate Blocks Bill To End Government Collection Of Phone Records;0
New tensions erupt between the White House and Netanyahu;0
Supreme Court divided on Obama's immigration actions;0
The Freakout From An Obamacare Ruling Could Be Unlike Anything We've Seen;0
Why Trump may be winning the war on ‘political correctness’;0
Trump Promises ‘New Deal for Black America’;1
House Republicans say IRS should blame itself for rough tax season;0
5 worst right-wing moments of the week — Palin & Trump declare war on Bill O’Reilly;0
Clinton campaign stiff-arms reporter in coverage pool;0
Donald Trump: 'I'm not flip-flopping' on immigration;0
Donald Trump throws a grand old party;0
New York election results: 5 takeaways;0
How To Lower Blood Pressure Naturally;1
Why Debbie Wasserman Schultz failed;0
Trump Caught Again, Ripping Off Kids Charity This time;1
Florida Republicans Voting for Hillary Clinton · Guardian Liberty Voice;1
The Trump data card: Key to winning the White House;0
Huge 'Hillary For Prison' Sign at World Series Game;1
David Duke Slams the NFL and Black Lives Matter in Monday NIght Football Game Senate Campaign Ads –NFL Bosses cringe.;1
Hillary’s leftward sprint cheers Dems;0
Donald Trump leads an insane white cult — and Pat Buchanan just explained how it works;0
The biggest thing Iran deal critics get wrong, in one paragraph;0
How A 2007 Debate Gaffe Paved The Way For A Deal That Will Define Obama's Legacy;0
Russian Passenger Plane Crashes In Sinai With 224 Aboard;0
“When You Speak Up for the MOVE 9, You Speak Up for Yourself”;1
Cheese shortage due to enlarged moon. More soon.;1
NATO Sends A Message To Russia, This Is Horrifying;1
Regardless of who wins the confirmation battle, the big loser is the Supreme Court;0
U.S. Behind Huge Weapons Shipments To Saudi Arabia Prior to Yemen Funeral Attack;1
The Battleship Debate;1
Texas Bill To Add Barriers To Gay Marriage Dies In House;0
Arise President Trump (or Why it's not the End of the World as We Know it);1
Suspect in 4 gruesome D.C. killings might not have acted alone, police say;0
Fed lowers economic outlook but stays mum on rate plans;0
Satellite Images Show 'Catastrophic' Destruction Of Boko Haram Attack In Nigeria;0
May Day's meaning: How it unfolded in Seattle;0
Comment on Democratic Party operative Bob Beckel calls for assassinating WikiLeaks’ Julian Assange by truckjunkie;1
Will an Anti-Trump Color Revolution engulf the US?;1
Liberal media mocks Republican presidential candidates with "clown car" diss;0
State Department challenges Clinton claim that emails to officials ‘immediately’ saved;0
NewsThump declared an Enemy of the People;1
NATO acknowledges Russia Moving Nuclear Missiles To Kaliningrad;1
ISIS claims credit for terror attacks at Brussels airport, Metro station;0
Orlando Attack Just Added More Fuel to Divisive Politics;0
I Envy You;1
Obama Addresses Vaccinations, Other Issues In NBC Interview;0
Scientists Say Universe Is Part Of 4th Dimension Born From Black Hole;1
Hillary Clinton Raised $45 Million In Latest Quarter;0
State Department spokeswoman floats jobs as answer to ISIS;0
GOP's nightmare: An Independent Donald Trump;0
ISIS applies chlorine in Aleppo;1
Ted Cruz: Protester would get spanking at my house;0
#muschniwogdowis of the day: business as usual.;1
Boehner's preparing to sue Obama again — over immigration;0
Republican Lawmaker Secretly Recorded Fantasizing To Gun Group About Shooting Hillary (AUDIO);1
Questions Re Kim DotCom and Wikileaks;1
The Democratic Party Got Crushed During The Obama Presidency. Here's Why;0
TRANSPARENCY! Report: Loretta Lynch won’t tell Congress who approved $1.7 billion cash transfer to Iran;1
1 in 5 Americans say Hillary Clinton is “dishonest” or a “liar.” Here’s why that’s a big problem.;0
Internationally-backed Libyan forces attack Daesh positions in Sirte;1
Putin’s Pro-Trump Online Trolls Just Spilled The Beans To Samantha Bee;1
In Common Core, a larger battle over the size of government;0
Here comes the opposition book: Clinton and her allies prepare for Trump;0
Venezuela Throws In The Towel On Hyperinflation: Will Print 200x Higher-Denominated Bills;1
Clinton allies urge campaign to torch Trump;0
Sanders, Republican governors eye comeback in New Hampshire primary;0
Series of powerful earthquakes including 6.0 magnitude strikes central Italy;1
Justices agree to hear dispute over union fees, reapportionment;0
Trump in Vegas, Phoenix: Illegals 'Wreaking Havoc on Our Population';0
Behind The Shortage Of Special Ed Teachers: Long Hours, Crushing Paperwork;0
Our meeting with Mark Zuckerberg: Conservatives need Facebook, and it needs us;0
Mike Huckabee: Gay People 'Can Be My Friends';0
Hillary Is 70 Days Away From Controlling All Food and Water;1
Obama at Prayer Event: Christians did terrible things, too;0
For Trump, a new ‘rigged’ system: The election itself;0
Comment on Sweden on the brink? Police force pushed to breaking point by violence amid migrant influx by Paul Blake;1
Mainstream Presidential Polls Fuel Illusion That Voters Are Stuck With Only Two Choices;1
Bush's 2016 remarks kick other potential GOP candidates into higher gears;0
Why ISIS's reign of fear has worked, and how it can be countered;0
Deepwater Horizon Continues to Impact Public Health;1
French Politician Blames UK Welfare System For Calais Jungle Crisis;1
Syrian Refugee in Germany Gets $390K in Annual Benefits. And It's Because of Who He Takes Care Of;1
Russia launches naval bombardment of targets in Syria;0
TRUMP BOMBSHELL! — I’m reopening 9/11 Investigation;1
Brian Cloughley: “The Greatest Achievement of Mr. Trump would be Engage in Positive Discussions with Russia and China”;1
Man punctuates high-speed chase with stop at In-N-Out Burger drive-thru;1
The right turns on Paul Ryan: Yesterday’s conservative savior is today’s moderate wimp;0
First Brexit, Now Trump … What’s Next?;1
Hillary Clinton Keeps It Safe With Tim Kaine as VP Pick;0
Security Expert: My Fear is That More Churches Will be Targeted;0
Europe Mounts Historic Challenge to Google’s Domination of Tech Services;1
Statistical Tie: Latest Breitbart/Gravis Poll Shows Donald Trump Closes the Gap with Less Than Two Weeks Left;1
MSNBC’s year of standing up straight;0
The Libertarian Moment Is So Over That Libertarians Are Now The Single Largest Group: Gallup;0
March 15 Exit Poll Results: The Polarization of Primary Electorates;0
Reuters Poll: Most Voters Don't Think Bill Clinton Big Factor in Election;0
Hillary Clinton FREAKED OUT Her Entire Campaign With This ONE MOVE;1
Shame to waste Corbyn on a snap election, says May;1
A Coup Taking Place in the United States;1
Super Tuesday prizes: Candidates in fierce fight for Texas, other delegate goldmines;0
How Obama Abandoned Democracy in Iraq;0
Obama gets away with some whoppers on guns at town hall event;0
Doubts Rise Over Report Freddie Gray Injured Himself;0
Public Support for the Euro;1
Prof: Canoes reek of genocide, white privilege;1
US-led Coalition Killed 300 Civilians in just 11 Air Strikes in Syria, Amnesty International Report Finds;1
Time: Investigating Hillary is an Attack on All Women;1
State Department OK'd most Bill Clinton speech requests within days;0
Obamacare Architect on Rising Premiums: It’s Not a Big Increase;1
No profit left behind;0
Hidden in plain sight – The global depopulation agenda;1
JUST IN: Trump Camp Caught On Cam Bragging Of “Voter Suppression” Against Women & Blacks (VIDEO);1
Think Facebook isn't political? Think again | Nellie Bowles;0
Here’s how a wealthy Trump supporter could give $783,400 to support his campaign and the RNC;0
Go Ahead, Throw Your Vote Away;0
America Is Better Without Borders;1
RNC Chair urges against changing convention rules before Cleveland;0
A Republican Representative Just Called For Hillary To Be Killed By Firing Squad;1
Donald Trump and the $12.7 million Ukraine connection;0
Obama Will Not Meet with Netanyahu During Trip to Washington;0
Let’s Be Clear – A Vote For Warmonger Hillary Clinton Is A Vote For World War 3;1
Video: How To Build A Simple Water Purifier That Turns Dirty Water And Even Salt Water Into Clean Fresh Pure Water;1
THIS IS COMEY’S LAST CHANCE FOR REDEMPTION – TruthFeed;1
There Is Something Extraordinary Happening In The World – And You Probably Didn’t Realize It Yet;1
The media needs to stop telling this lie about Donald Trump. I’m a Sanders supporter — and value honesty;0
Do Democrats Want What Bernie Wants, Or Just What Bernie Has?;0
OCTOBER DIARY: Borjas No Bore NOSTAR—”No Such Thing As Race”, Etc;1
Is Hillary Running for Bill’s Third Term?;0
Black Agenda Radio for Week of Nov. 7, 2016;1
Bibi's victory is Kerry's defeat;0
Trudeau Elected Canada's Prime Minister As Liberals Assume Power;0
What makes America 'exceptional'? Clinton and Trump trade places (+video);0
Hillary Clinton’s Countless Choices Could Hinge on 2016 Election;0
Terror Tots: We Must Prepare for the Child-Fighters of ISIS;1
LUCIFER in the Temple of the Dog II;1
Ep. 544 FADE to BLACK Jimmy Church w/ Laura Eisenhower : Restoring the Balance [VIDEO];1
The Email Mess, Comey’s quandary and the expanding brawl in Washington;1
Wall Street Flies Higher for Second Day of Gains;0
Alaska scrambles to prevent Obamacare collapse;0
The Daily 202: Ted Cruz might be the last, best hope for conservatives to stop Donald Trump after Super Tuesday;0
Will Barack Obama delay or suspend the election if Hillary is forced out by the new FBI email investigation?;1
'Understudies' Kaine and Pence add value in VP debate (+video);0
Russian Oven: Millet pumpkin porridge;1
Biden's Latest Signal He Won't Run For President;0
Nation Still Struggling To Come To Terms With Terrorist Living In Ireland;1
The Destruction of Reason in West;1
The Man Who Will Not Bow to Fearmongering;0
The Destroyer Cometh;0
U.S. Elections Shockwaves Hit Europe;1
All Governments Lie, The Movie;1
Woodward On Clinton Foundation “It’s Corrupt”;1
Re: WE’RE NOT NASTY! Like all Democrats, Sally Kohn proves how little she thinks of women with this tweet;1
Herbs to Grow in Winter and Fall;1
‘Supermajority’ of House Freedom Caucus to back Paul Ryan’s speaker bid;0
Journalism Startup Newsbud Launches Critical 2nd Crowdfund - Richard Brandt;1
How To Win The Presidency With 23 Percent Of The Popular Vote;0
Farmers: Trump 'terrible for agriculture';0
Cyrus Mistry joins AAP Tata Sons shortlists candidates for chairman’s post;1
Obama to Supreme Court: You wouldn’t dare kill Obamacare;0
An Alabama Reader Is Pleased To Report That Jeff Sessions Reads Ann Coulter!;1
Pa. lawmakers approve ban on naming officers in shootings;1
Why the Jobs Aren’t Coming Back. The “modern day marvel.”;1
Donald Trump's Real Problem Is With White People;0
Florida’s “deceptive” solar initiative, backed by utilities companies, loses support;1
Which Republicans have come out against Boehner for speaker? Here’s a list.;0
WE TOLD HER! Budweiser Hits “DELETE” On Beer Ads Featuring Amy Schumer Because…;1
DEVELOPING: FBI Reopens Investigation into Clinton Emails After New ‘Pertinent’ Evidence Discovered;1
Project Veritas 4: Robert Creamer's Illegal $20,000 Foreign Wire Transfer Caught On Tape | RedFlag News;1
‘Solar Winds’ Spur Geomagnetic Storm That May Affect Power;1
Company that Supplied Voting Machines to 22 States Donated to Clinton Foundation;1
How global terror network will get a boost from Iran nuclear deal;0
Elon Musk to Completely Revolutionize the Energy Industry with New Tesla Solar Roof;1
Barrel Bomb: The Cataclysmic Close of Campaign 2016      : Information;1
6 detained in raids in Belgium;0
Top Senate Democrat urges Clinton to address private email controversy;0
Obama opens door to 'limited' ground combat operations against ISIS;0
Washington's Embargo on Cuba Not Effective, Isolated US - White House;1
Fox News built a f**ked-up Frankenstein, dumb, angry and divorced from facts. Now Donald Trump will devour them;0
Comment on 184 U.S. generals and admirals endorse Trump for Commander-In-Chief by Tonya Parnell;1
Police across the country are being equipped with ‘Christian’ facial recognition cameras;1
Ky. clerk says won’t personally authorize gay marriage licenses -- or interfere;0
Jeb Bush Among Conservatives Criticizing Pope For Climate Change;0
Major donors consider funding Black Lives Matter;0
LDS Church’s new ‘Mormon and Gay’ website wins cheers and some jeers for ignoring controversial policy;1
Exhausted, Defeated Voters Finally Beginning To Relate To Hillary Clinton - The Onion - America's Finest News Source;1
Kate Steinle's death and sanctuary cities: What good are our laws without enforcement?;0
Everything you need to know about our polarized politics (in the palm of your hand);0
FEC head under fire for women’s forum ‘stacked’ with Dems;0
The Yale Review Did Not Endorse Hillary. The Reason Why Is Hilarious;1
FEAR OF TRUMP: BUSH, OBAMA, CLINTON ALL BUYING PROPERTY IN NON-EXTRADITION NATIONS;1
Nine dead, 18 wounded after Texas biker gang shootout (+video);0
American Tourist Can’t Get Over Dirty, Decaying & Dangerous Charm Of Dublin City;1
“You Ruined Your Own Communities, Don’t Ruin Ours”–Chicago Whites Demonstrate Against Black Lives Matter After Black Shot;1
CNBC moderators get bipartisan drubbing for debate performance;0
Project Veritas Video 4 - 20K Bribery to DNC, Chaos at Trump Rallies;1
'Specific info' forces WikiLeaks to move anticipated announcement to Berlin;0
Trump Elected President, Thanks to 4 in 5 White Evangelicals;1
US calls for end to Saudi airstrikes in Yemen;1
Iowa Christians struggle to square faith with fear over refugees;0
Look out, Paul Ryan! Masochist Paul Nehlen is gunning for House speakership;1
Hillary and Bill Clinton: The «Bonnie and Clyde» of American Politics;1
A Combative Donald Trump Shows Up at Tampa and Pittsburgh Rallies;0
First Take: Can a 'wacko bird' take flight in the GOP?;0
Bernie Sanders Got Republicans To Make His Argument For Universal Health Care;0
Saudi Arabia poised to be reelected to UN Human Rights Council;1
Boehner, McConnell split over NSA bill;0
Rick Santorum hopes 99-county Iowa tour leads to success;0
FBI Director Comey Ignored DOJ’s Warning Against Releasing Info On Hillary Email (TWEETS);1
Bill Maher on Charlie Hebdo attacks: “There are no great religions they’re all stupid and dangerous”;0
Judge orders Obama administration to release illegal immigrants from 'deplorable' facilities;0
Fierce Homeless Woman Guarding Trump's Star from Future Vandals Flashes 'Trump-Worthy' Reason for It;1
Saudi ambassador to the UAE: Any contact with Iran, Iraq, Syria, and Lebanon should be checked;1
14 dead as Islamic rebels attack in Philippines;0
Political paralysis is the new normal: The GOP’s Scalia gamble may be suicidal, but it’s not illogical;0
Donald Trump’s avenging angels: How the orange-haired monster has rewritten the history of American conservatism;0
GOP and Abortion in Age of ObamaCare: Time for new strategy;0
Planned Parenthood does damage control as GOP demands answers;0
The GOP has become the party from George Orwell’s nightmares;0
Poverty Rose in 96% of U.S. House Districts, During Obama’s Presidency;1
Obama Talks About HIMSELF 207 Times In Speeches Supposedly About Hillary;1
Marco Rubio Strong Favorite in Sheldon Adelson Primary;0
New Male Birth Control Method Tested - The Onion - America's Finest News Source;1
What To Watch For At Democrats' First Debate;0
How climate change is spawning a new view of conservation;0
Did Hillary Clinton Cheat At The Debate? (VIDEO);1
FBI “Insurrection” to Scuttle Director, Rig Election;1
Democrats hand Obama a stinging defeat on trade deal;0
Former DEA Prescription Head Drops a BombShell — Congress Protects Big Pharma & Fuels Opioid Crisis;1
Carly Fiorina Says Donald Trump 'Taps Into an Anger';0
MOBILE PASSES DESKTOP FOR THE FIRST TIME…;1
Fact checking the 2016 State of the Union address;0
Alabama's Top Judge Faces Ethics Charges Over Gay-Marriage Order;0
Police Officers Face Backlash After What They Did To Hillary In Photo;1
Texas Cop Fired For Feeding ‘Feces’ Sandwich To Homeless Man;1
The Deceptive Nature of Hillary Clinton is Right in Line with Communism;1
DNC Head Leaked 2nd Debate Question to Hillary;1
‘Paid for by O’Malley for President’ — and 9 other signs O’Malley is in;0
Woman Buys Lotto Ticket to Prove to Husband Nobody Wins, Wins $1 Million;1
Exclusive Trump op-ed: We must clean up this corruption;0
Best Magic tricks ever revealed 2016;1
New Wikileaks emails: Bernie is a Jerk, Megyn Kelly a Bimbo and More;1
Debunked: The Photo Of Obama With A Speech Balloo... | ClickHole;1
Maryland has passed one of the nation’s strongest equal pay laws;0
The real reason Hillary Clinton's VP shortlist is so short;0
Inside Planned Parenthood's $30 Million Campaign For 2016;0
Technology Blackout Feared As Solar Storm Hits Earth;1
Deutsche Bank LIVES: Shock profits posted in Q3;1
Anti-Trump forces seek last-ditch delegate revolt;0
Alien Visitors? No Explanation for Mysterious Lights in Night Sky Over Arizona;1
Lawmakers fuming over report Capitol police left guns in bathrooms;0
Trump, Ryan tout unity in wake of meeting;0
Fukushima – The Untouchable Eco-Apocalypse No One is Talking About;1
Former Facebook staffers say conservative news is deliberately suppressed;0
US Drone Pilots May Be ‘Illegally’ Acquiring Targets From UK Bases;1
Russia Is Hoarding Gold at Breakneck Pace — The Next Global Conflict Will Be Fought With Currencies - Jay Syrmopoulos;1
Does blood on shoe link suspect to Washington slayings?;0
Voting Against Peace in Colombia;1
Japan approves already dead TPP deal;1
Trump: 'President Barack Obama was born in the United States';0
Scientists have heard unusual messages from deep space probably coming from aliens;1
Republican Debate: Trump's absence leaves three winners and two losers;0
Montenegrin PM resigns shortly after suggesting Russia behind alleged coup plot;1
US election 2016: New Hampshire polls close in key primary;0
Haywire over Hacking: Media refuse to believe Trump's Russia comments were sarcastic;0
MMR Vaccines Cause 340% Increased Risk of Autism in African American Infants;1
JUST IN: Republicans Sued Over Trump’s Call To Intimidate Minority Voters;1
You’re Fired! Trump Wins Big, Clinton Is Going To Jail;1
Sources: US officials warned DNC of hack months before the party acted;0
HHS to Congress on ObamaCare court ruling: It’s your problem;0
Renowned Harvard Psychologist Says ADHD is Largely a Fraud;1
We Came, We Saw, He Died: How Gaddafi Was Hunted And Ruthlessly Killed;1
After Obamacare: The next Democratic health agenda;0
House Democrat Introduces ISIS War Authorization Bill;0
Defiant Charlie Hebdo to print 3M copies of latest edition with Muhammad on cover;0
Can the Democratic party find unified path to the general election?;0
How Trump and Sanders Broadened Their Bases in New Hampshire;0
Is The Republican Party On The Verge Of A Historic Crackup?;0
Our bad-tempered behaviour is not a cry for help, say old men;1
How to Support Standing Rock and Confront What It Means to Live on Stolen Land;1
Lynch vote deal reached on human trafficking bill;0
Rogue Journalist Has 'October Gift' for Hillary Campaign We're All Sure She Just 'Can't Wait' to Open;1
White House: 'Higher profile' person should have gone to Paris;0
House votes to roll back Obama's immigration actions;0
IRANIAN MISSILE ACCIDENTALLY DESTROYS IRANIAN SHIP AIMED FOR SYRIA!;1
Tom deLonge: Changing the cynical views of youth towards government;1
Nevada politics expert: "Trump is dead" in the state;0
3 explanations for why Donald Trump is suddenly doing better in the polls;0
Earth To Ammosexuals: NRA Admits No One Is Coming For Your Guns! (VIDEO);1
Economic upgrade: Russia receives multiple endorsements for rapidly improving business conditions;1
Football Follies 2016: NCAA Week 9;1
They Said What?!: Find Out What Paul Krugman, Aretha Franklin, And Willie Nelson Have To Say;1
Joe Biden praises Iraqi military;0
Automation: Robots from Korea to America Are Replacing Workers;1
Clinton And The DNC: A Crisis Not Merely Survived, But Transcended;0
Pardon Power: The Obamamometer’s Options;1
Ahead Of Tomorrow’s Fed Meeting There Are Some Very Strange Things Happening;1
This Is What Happens When You Elect Climate Change Deniers;0
GOP has a day of reckoning coming;1
Legendary US Gymnastics Coach Bela Karolyi May Have Known for YEARS That Team's Doctor Sexually Abused Girls;1
Cruz 'thrilled' despite drop in Iowa Poll;0
Social Media Blackout? FBI Emails Are Not ‘Trending’ On Twitter, Facebook, Buzzfeed, Or Snapchat;1
‘I Don’t Rent To N s’: Smoking Gun Proves Trump Family Racism (VIDEO) | Addicting Info | The Knowledge You Crave;1
Russia Begins Airstrikes In Syria After Assad's Request;0
November supermoon biggest in nearly 70 years;1
Ex-Defense Chief Gates: Trump 'Beyond Repair' on Foreign Policy, But Hillary Needs Work;0
PA Kids’ Drawings: Israel Drinks Blood of Palestinians;1
Gov. Kasich enters GOP White House race touting 'skills and experience';0
Bernie Sanders vs. the Lamestream Media;0
Common Core standardized tests begin Tuesday;0
21 Things We’ve Learned About Hillary Clinton From Wikileaks That The MSM Won’t Share…But YOU Can!;1
Tomgram: Nomi Prins, Too Big to Fail, Hillary-Style;1
HUFFPOLLSTER: Trump And Clinton Lead, But Iowa Polling Remains Volatile With A Week To Go;0
Wikileaks;1
GOP contenders nearly silent on Colorado Springs shooting;0
Study: women had to drive 4 times farther after Texas laws closed abortion clinics;0
Another Saudi War Crime in Yemen as 43 Prisoners Dead in Airstrike;1
Rescue Brings A Bit Of Good News To Nepal's Capital After Earthquake;0
Long-term Effects of the Presidential Election;1
How Ryan decided to ditch Trump;0
Trump Rally On Hollywood Boulevard 10/29/16;1
If you really want to save energy at home, forget about your light switches;0
MEDIA SHAME - These 65 Journalists are Now Presstitutes. Their Madam is Hillary Clinton.;1
Biden takes his pre-campaign to Clinton’s turf;0
Police Depts. Paid AT&T Millions To Scrutinize Our Texts & Chats: EFF;1
Can Israelis And Palestinians Change Their Minds?;0
NASA Admits: Someone Took Control Over Space Probe Voyager 2 And Sent Data In An Unknown Language;1
Liberty or State Control? You Decide;1
Illinois Senator Draws Fire for Racially Charged Attack on Opponent’s Family;1
Jeb Bush to lay out foreign policy: Will he be dad, brother – or himself? (+video);0
Egypt says it hit ISIS targets in Libya after killings;0
Possible suicide vest found in Paris suburb;0
PressTV-NATO pushes military buildup plans near Russia;1
Trump spurns a powerful player in GOP politics in falling-out with Fox;0
Wikileaks: Bill Clinton BOASTS of Hillary’s ‘Working Relationship’ with Islamic Terrorist Organization;1
US Military Notifies Russia Of “Sustained Alert Status” Due To “Presidential Election Threat”;1
India is building millions of toilets, but that’s the easy part;0
Donald Trump doesn’t want to make America great. He wants to make it afraid.;0
Prowling Amur tiger nabbed near Vladivostok;1
Clinton clearing primary field for potential 2016 run could leave her vulnerable;0
Wendy Kennedy on being a channel for The 9th Dimensional Pleiadian Collective [VIDEO];1
The power of Trump’s call to free America from political correctness (+video);0
Putin blasts Clinton & Tells U.S. Govt to STOP Criticizing Russia;1
Charity Paid For Chelsea’s Wedding! Clinton Foundation Fraud [Video];1
Is Trump winning? The future of America depends on a few states;1
Migrant Thug Beats 87-Year-Old To Bloody Pulp For Making 1 Simple Request;1
Why Hillary Clinton's gun control proposal is all wrong;0
Netanyahu enters never-never land;0
The Dark Art of Political Intimidation;1
Republican debate: Six things to watch;0
The White House Easter Egg Roll exists because Congress banned fun;0
WORLD WAR 3 – HILLARY V.S. TRUMP;1
Donald Trump’s dangerously circular logic;0
White House says Obama will ask Congress to authorize military force against ISIS;0
Homeland Security deal: Will Boehner follow McConnell's lead? (+video);0
The Modern History of "Rigged" US Elections;1
FCC Passes Sweeping Internet Privacy Rules in ‘Big Win for Civil Rights’;1
Pres. Obama RUTHLESSLY Trolls Trump After His Own Campaign GROUNDS Him From Twitter (VIDEO);1
Obama to focus on future in State of the Union speech;0
WATCH: Anti-LGBT Attack At Equality House – SHOTS FIRED (TWEETS);1
ISIS launches attack on Kirkuk;0
How Hillary Clinton lost young (white) women;0
Geoengineering Watch Global Alert News, November 5, 2016;1
What's behind the debate over the Republican debates?;0
Tiny Homes Banned in U.S. at Increasing Rate as Govt Criminalizes Sustainable Living;1
Reflections on US Political Tragedies;1
President Obama has had an eventful year. His approval rating hasn't budged.;0
GOP Power Rankings: Kasich gets a boost;0
Study: Swift birds fly non-stop for 10 months every year;1
How the internet is making even Ukrainian Nazis into Russians...;1
Goldman Sachs Endorses Hillary Clinton For President;1
Marco Rubio Short-Circuits During G.O.P. Debate;0
PressTV-‘Clintons worked with US enemies’;1
Juicing May Be the Answer to Many of Your Chronic Health Problems;1
Riots Getting out of Control, They are now shouting "Kill Trump";1
What Happens If Trump Refuses To Concede Election - The Onion - America's Finest News Source;1
Breaking: A Counter Coup To The Clinton Attack is Happening Now… FBI Quietly Releases Documents Via Julian Assange and Wikileaks. | EndingFed News Network;1
Obama reportedly snubs NATO chief as Russia makes new threats against allies;0
Alabama begins issuing marriage licenses to gay couples;0
Russian plane crash in Sinai: All 224 on board killed;0
Trump Raises Concern Over Members Of Urban Communities Voting More Than Zero Times - The Onion - America's Finest News Source;1
Brexit Ruling Just Latest Tactic to Block Will of the People;1
What do voters see in Trump? His authentic phoniness.;0
Valentin Katasonov: America is in agony and Trump is the doctor;1
President-elect Donald Trump eyes Ovala Office with plans to erase Barack Obama’s achievements;1
Trump Presidency Creates Mountains Of Salt From Butthurt Liberals;1
FOX: Latinos Are Already CRUSHING Trump At The Polls;1
How Common Core quietly won the war;0
The rest of the field figured out how to make Trump not quite as dominant;0
Trade bill clears Senate hurdle;0
MUFON International tracking multiple triangle UFO reports;1
Trump makes biggest ad buy to date, hammers Clinton on economy;0
McConnell Promises 9/11 First Responders Will Get Healthcare Bill;0
Shocking Questions About the FBI & the ‘News’ Media;1
Trump, and what he might say next, is burning up GOPs political capital in Washington;0
Non-GMO 'crop circles' showing up in corn fields in Nebraska;1
Desperate Obama RIPS Comey: 'We Don't Operate On Innuendo' | Daily Wire;1
Robert Durst on HBO’s ‘The Jinx': I ‘killed them all.’;0
UNSC Members Fail to Agree on New Zealand Draft Resolution on Aleppo;1
What liberals could learn from Ted Cruz’s flat tax;0
Hillary leads Trump in dead fetuses and dead people;1
Markets PANIC Over Trump Victory As FBI Reopens Hillary Email Probe | Harvey Organ;1
Trump swept to victory by fans of poor quality 80s action films;1
Re: Something lighter: ‘Shiny’ legs optical illusion goes viral;1
Trump again won’t rule out a third-party run;0
Why do people dislike Hillary Clinton? The story goes far back;0
2016 campaign takes strange twists after Orlando;0
Rand Paul wraps 'filibuster' over Patriot Act and NSA surveillance;0
Scrabble Spells Doom for the Racial Hypothesis of Intelligence;1
How Yemen Fits Iran Plans for Mideast Rule, Beyond;0
No matter who it is, next president to face economic challenge;0
A Fifth Clinton Presidency? Hill, No!;1
The Real Reason the Antidepressant Industry Does Not Want Psychedelics Legalized;1
Internet Erupts In Mockery After Sarah Palin Posts Something Monumentally Stupid Again (TWEETS);1
News: Democracy Win: Volunteers Across The Country Are Oiling Up The Sidewalks To Help Voters Slide Uncontrollably To Their Polling Place;1
Dear America, Let’s Now Unite and Flood Our Nation With Optimism;1
With Common Core tests, a lot at stake for first-year principal;0
Political polarization is getting worse. Everywhere.;0
